date,state,cases
2020-07-07,IN,295
2020-07-07,KS,0
2020-07-07,KY,367
2020-07-07,LA,1936
2020-07-07,MA,201
2020-07-07,MD,492
2020-07-07,ME,17
2020-07-07,MI,631
2020-07-07,MN,564
2020-07-07,MO,773
2020-07-07,MP,0
2020-07-07,MS,957
2020-07-07,MT,78
2020-07-07,NC,1346
2020-07-07,ND,51
2020-07-07,NE,117
2020-07-07,NH,17
2020-07-07,NJ,267
2020-07-07,NM,220
2020-07-07,NV,876
2020-07-07,NY,588
2020-07-07,OH,948
2020-07-07,OK,858
2020-07-07,OR,210
2020-07-07,PA,995
2020-07-07,PR,76
2020-07-07,RI,41
2020-07-07,SC,972
2020-07-07,SD,58
2020-07-07,TN,1359
2020-07-07,TX,10028
2020-07-07,UT,564
2020-07-07,VA,638
2020-07-07,VI,4
2020-07-07,VT,3
2020-07-07,WA,301
2020-07-07,WI,535
2020-07-07,WV,19
2020-07-07,WY,36
2020-07-06,AK,27
2020-07-06,AL,925
2020-07-06,AR,1044
2020-07-06,AS,0
2020-07-06,AZ,3352
2020-07-06,CA,5699
2020-07-06,CO,192
2020-07-06,CT,259
2020-07-06,DC,33
2020-07-06,DE,165
2020-07-06,FL,6237
2020-07-06,GA,1548
2020-07-06,GU,13
2020-07-06,HI,24
2020-07-06,IA,304
2020-07-06,ID,363
2020-07-06,IL,614
2020-07-06,IN,323
2020-07-06,KS,982
2020-07-06,KY,776
2020-07-06,LA,1101
2020-07-06,MA,163
2020-07-06,MD,272
2020-07-06,ME,8
2020-07-06,MI,328
2020-07-06,MN,433
2020-07-06,MO,420
2020-07-06,MP,0
2020-07-06,MS,357
2020-07-06,MT,37
2020-07-06,NC,1546
2020-07-06,ND,33
2020-07-06,NE,102
2020-07-06,NH,40
2020-07-06,NJ,209
2020-07-06,NM,251
2020-07-06,NV,491
2020-07-06,NY,518
2020-07-06,OH,805
2020-07-06,OK,434
2020-07-06,OR,165
2020-07-06,PA,450
2020-07-06,PR,225
2020-07-06,RI,55
2020-07-06,SC,1533
2020-07-06,SD,42
2020-07-06,TN,724
2020-07-06,TX,5318
2020-07-06,UT,517
2020-07-06,VA,354
2020-07-06,VI,1
2020-07-06,VT,2
2020-07-06,WA,241
2020-07-06,WI,490
2020-07-06,WV,180
2020-07-06,WY,41
2020-07-05,AK,27
2020-07-05,AL,1091
2020-07-05,AR,0
2020-07-05,AS,0
2020-07-05,AZ,3536
2020-07-05,CA,8597
2020-07-05,CO,199
2020-07-05,CT,0
2020-07-05,DC,35
2020-07-05,DE,132
2020-07-05,FL,9856
2020-07-05,GA,2197
2020-07-05,GU,0
2020-07-05,HI,24
2020-07-05,IA,312
2020-07-05,ID,376
2020-07-05,IL,639
2020-07-05,IN,576
2020-07-05,KS,0
2020-07-05,KY,0
2020-07-05,LA,1937
2020-07-05,MA,136
2020-07-05,MD,291
2020-07-05,ME,18
2020-07-05,MI,360
2020-07-05,MN,512
2020-07-05,MO,221
2020-07-05,MP,0
2020-07-05,MS,226
2020-07-05,MT,45
2020-07-05,NC,1329
2020-07-05,ND,36
2020-07-05,NE,167
2020-07-05,NH,0
2020-07-05,NJ,369
2020-07-05,NM,193
2020-07-05,NV,843
2020-07-05,NY,533
2020-07-05,OH,968
2020-07-05,OK,283
2020-07-05,OR,300
2020-07-05,PA,479
2020-07-05,PR,29
2020-07-05,RI,24
2020-07-05,SC,1461
2020-07-05,SD,35
2020-07-05,TN,1291
2020-07-05,TX,3449
2020-07-05,UT,410
2020-07-05,VA,639
2020-07-05,VI,0
2020-07-05,VT,11
2020-07-05,WA,453
2020-07-05,WI,533
2020-07-05,WV,121
2020-07-05,WY,28
2020-07-04,AK,49
2020-07-04,AL,997
2020-07-04,AR,587
2020-07-04,AS,0
2020-07-04,AZ,2695
2020-07-04,CA,9153
2020-07-04,CO,247
2020-07-04,CT,0
2020-07-04,DC,12
2020-07-04,DE,73
2020-07-04,FL,11330
2020-07-04,GA,2826
2020-07-04,GU,2
2020-07-04,HI,29
2020-07-04,IA,612
2020-07-04,ID,401
2020-07-04,IL,862
2020-07-04,IN,517
2020-07-04,KS,0
2020-07-04,KY,0
2020-07-04,LA,0
2020-07-04,MA,210
2020-07-04,MD,380
2020-07-04,ME,24
2020-07-04,MI,406
2020-07-04,MN,0
2020-07-04,MO,385
2020-07-04,MP,0
2020-07-04,MS,1904
2020-07-04,MT,39
2020-07-04,NC,1413
2020-07-04,ND,57
2020-07-04,NE,208
2020-07-04,NH,35
2020-07-04,NJ,291
2020-07-04,NM,287
2020-07-04,NV,857
2020-07-04,NY,726
2020-07-04,OH,926
2020-07-04,OK,580
2020-07-04,OR,294
2020-07-04,PA,634
2020-07-04,PR,26
2020-07-04,RI,27
2020-07-04,SC,1854
2020-07-04,SD,50
2020-07-04,TN,1428
2020-07-04,TX,8258
2020-07-04,UT,676
2020-07-04,VA,716
2020-07-04,VI,13
2020-07-04,VT,2
2020-07-04,WA,888
2020-07-04,WI,776
2020-07-04,WV,15
2020-07-04,WY,24
2020-07-03,AK,45
2020-07-03,AL,1754
2020-07-03,AR,547
2020-07-03,AS,0
2020-07-03,AZ,4433
2020-07-03,CA,5688
2020-07-03,CO,267
2020-07-03,CT,71
2020-07-03,DC,45
2020-07-03,DE,192
2020-07-03,FL,9324
2020-07-03,GA,2784
2020-07-03,GU,6
2020-07-03,HI,20
2020-07-03,IA,220
2020-07-03,ID,223
2020-07-03,IL,937
2020-07-03,IN,528
2020-07-03,KS,929
2020-07-03,KY,297
2020-07-03,LA,1728
2020-07-03,MA,290
2020-07-03,MD,538
2020-07-03,ME,45
2020-07-03,MI,497
2020-07-03,MN,414
2020-07-03,MO,547
2020-07-03,MP,1
2020-07-03,MS,0
2020-07-03,MT,45
2020-07-03,NC,2099
2020-07-03,ND,63
2020-07-03,NE,142
2020-07-03,NH,20
2020-07-03,NJ,386
2020-07-03,NM,256
2020-07-03,NV,985
2020-07-03,NY,918
2020-07-03,OH,1091
2020-07-03,OK,526
2020-07-03,OR,342
2020-07-03,PA,667
2020-07-03,PR,24
2020-07-03,RI,22
2020-07-03,SC,1831
2020-07-03,SD,85
2020-07-03,TN,1822
2020-07-03,TX,7555
2020-07-03,UT,596
2020-07-03,VA,658
2020-07-03,VI,6
2020-07-03,VT,9
2020-07-03,WA,884
2020-07-03,WI,622
2020-07-03,WV,73
2020-07-03,WY,32
2020-07-02,AK,38
2020-07-02,AL,1149
2020-07-02,AR,878
2020-07-02,AS,0
2020-07-02,AZ,3333
2020-07-02,CA,6408
2020-07-02,CO,323
2020-07-02,CT,74
2020-07-02,DC,25
2020-07-02,DE,221
2020-07-02,FL,9442
2020-07-02,GA,3472
2020-07-02,GU,13
2020-07-02,HI,9
2020-07-02,IA,758
2020-07-02,ID,253
2020-07-02,IL,869
2020-07-02,IN,435
2020-07-02,KS,0
2020-07-02,KY,237
2020-07-02,LA,1383
2020-07-02,MA,195
2020-07-02,MD,505
2020-07-02,ME,34
2020-07-02,MI,589
2020-07-02,MN,494
2020-07-02,MO,356
2020-07-02,MP,0
2020-07-02,MS,870
2020-07-02,MT,67
2020-07-02,NC,1629
2020-07-02,ND,43
2020-07-02,NE,133
2020-07-02,NH,20
2020-07-02,NJ,428
2020-07-02,NM,244
2020-07-02,NV,632
2020-07-02,NY,875
2020-07-02,OH,1301
2020-07-02,OK,427
2020-07-02,OR,363
2020-07-02,PA,832
2020-07-02,PR,38
2020-07-02,RI,59
2020-07-02,SC,1782
2020-07-02,SD,67
2020-07-02,TN,1575
2020-07-02,TX,7915
2020-07-02,UT,554
2020-07-02,VA,532
2020-07-02,VI,2
2020-07-02,VT,17
2020-07-02,WA,920
2020-07-02,WI,584
2020-07-02,WV,121
2020-07-02,WY,36
2020-07-01,AK,38
2020-07-01,AL,917
2020-07-01,AR,420
2020-07-01,AS,0
2020-07-01,AZ,4877
2020-07-01,CA,7407
2020-07-01,CO,314
2020-07-01,CT,58
2020-07-01,DC,38
2020-07-01,DE,36
2020-07-01,FL,6545
2020-07-01,GA,2946
2020-07-01,GU,8
2020-07-01,HI,17
2020-07-01,IA,444
2020-07-01,ID,365
2020-07-01,IL,828
2020-07-01,IN,358
2020-07-01,KS,547
2020-07-01,KY,218
2020-07-01,LA,2083
2020-07-01,MA,261
2020-07-01,MD,359
2020-07-01,ME,41
2020-07-01,MI,361
2020-07-01,MN,413
2020-07-01,MO,376
2020-07-01,MP,0
2020-07-01,MS,653
2020-07-01,MT,49
2020-07-01,NC,1843
2020-07-01,ND,39
2020-07-01,NE,135
2020-07-01,NH,22
2020-07-01,NJ,261
2020-07-01,NM,129
2020-07-01,NV,645
2020-07-01,NY,625
2020-07-01,OH,1076
2020-07-01,OK,355
2020-07-01,OR,275
2020-07-01,PA,636
2020-07-01,PR,36
2020-07-01,RI,65
2020-07-01,SC,1520
2020-07-01,SD,62
2020-07-01,TN,1806
2020-07-01,TX,8076
2020-07-01,UT,499
2020-07-01,VA,416
2020-07-01,VI,6
2020-07-01,VT,2
2020-07-01,WA,989
2020-07-01,WI,563
2020-07-01,WV,27
2020-07-01,WY,27
2020-06-30,AK,36
2020-06-30,AL,870
2020-06-30,AR,520
2020-06-30,AS,0
2020-06-30,AZ,4682
2020-06-30,CA,9480
2020-06-30,CO,204
2020-06-30,CT,152
2020-06-30,DC,35
2020-06-30,DE,98
2020-06-30,FL,6027
2020-06-30,GA,1874
2020-06-30,GU,4
2020-06-30,HI,1
2020-06-30,IA,225
2020-06-30,ID,433
2020-06-30,IL,724
2020-06-30,IN,366
2020-06-30,KS,0
2020-06-30,KY,277
2020-06-30,LA,1014
2020-06-30,MA,114
2020-06-30,MD,305
2020-06-30,ME,34
2020-06-30,MI,505
2020-06-30,MN,442
2020-06-30,MO,508
2020-06-30,MP,0
2020-06-30,MS,680
2020-06-30,MT,48
2020-06-30,NC,1186
2020-06-30,ND,38
2020-06-30,NE,143
2020-06-30,NH,0
2020-06-30,NJ,395
2020-06-30,NM,165
2020-06-30,NV,562
2020-06-30,NY,524
2020-06-30,OH,743
2020-06-30,OK,585
2020-06-30,OR,171
2020-06-30,PA,618
2020-06-30,PR,55
2020-06-30,RI,40
2020-06-30,SC,1755
2020-06-30,SD,48
2020-06-30,TN,1212
2020-06-30,TX,6975
2020-06-30,UT,553
2020-06-30,VA,598
2020-06-30,VI,3
2020-06-30,VT,0
2020-06-30,WA,266
2020-06-30,WI,629
2020-06-30,WV,35
2020-06-30,WY,37
2020-06-29,AK,21
2020-06-29,AL,1734
2020-06-29,AR,947
2020-06-29,AS,0
2020-06-29,AZ,625
2020-06-29,CA,8009
2020-06-29,CO,204
2020-06-29,CT,59
2020-06-29,DC,44
2020-06-29,DE,150
2020-06-29,FL,5363
2020-06-29,GA,2207
2020-06-29,GU,7
2020-06-29,HI,27
2020-06-29,IA,293
2020-06-29,ID,0
2020-06-29,IL,738
2020-06-29,IN,298
2020-06-29,KS,905
2020-06-29,KY,115
2020-06-29,LA,845
2020-06-29,MA,101
2020-06-29,MD,477
2020-06-29,ME,28
2020-06-29,MI,277
2020-06-29,MN,312
2020-06-29,MO,468
2020-06-29,MP,0
2020-06-29,MS,675
2020-06-29,MT,56
2020-06-29,NC,1342
2020-06-29,ND,46
2020-06-29,NE,124
2020-06-29,NH,43
2020-06-29,NJ,90
2020-06-29,NM,173
2020-06-29,NV,734
2020-06-29,NY,391
2020-06-29,OH,737
2020-06-29,OK,228
2020-06-29,OR,144
2020-06-29,PA,492
2020-06-29,PR,14
2020-06-29,RI,36
2020-06-29,SC,1324
2020-06-29,SD,35
2020-06-29,TN,2125
2020-06-29,TX,4288
2020-06-29,UT,564
2020-06-29,VA,453
2020-06-29,VI,0
2020-06-29,VT,6
2020-06-29,WA,493
2020-06-29,WI,326
2020-06-29,WV,53
2020-06-29,WY,33
2020-06-28,AK,29
2020-06-28,AL,358
2020-06-28,AR,570
2020-06-28,AS,0
2020-06-28,AZ,3857
2020-06-28,CA,4810
2020-06-28,CO,285
2020-06-28,CT,97
2020-06-28,DC,32
2020-06-28,DE,135
2020-06-28,FL,8354
2020-06-28,GA,2225
2020-06-28,GU,0
2020-06-28,HI,6
2020-06-28,IA,477
2020-06-28,ID,171
2020-06-28,IL,646
2020-06-28,IN,355
2020-06-28,KS,0
2020-06-28,KY,373
2020-06-28,LA,1467
2020-06-28,MA,224
2020-06-28,MD,327
2020-06-28,ME,37
2020-06-28,MI,267
2020-06-28,MN,516
2020-06-28,MO,314
2020-06-28,MP,0
2020-06-28,MS,361
2020-06-28,MT,11
2020-06-28,NC,1605
2020-06-28,ND,35
2020-06-28,NE,251
2020-06-28,NH,46
2020-06-28,NJ,309
2020-06-28,NM,190
2020-06-28,NV,821
2020-06-28,NY,616
2020-06-28,OH,854
2020-06-28,OK,302
2020-06-28,OR,247
2020-06-28,PA,1126
2020-06-28,PR,22
2020-06-28,RI,22
2020-06-28,SC,1381
2020-06-28,SD,55
2020-06-28,TN,0
2020-06-28,TX,5357
2020-06-28,UT,472
2020-06-28,VA,489
2020-06-28,VI,0
2020-06-28,VT,3
2020-06-28,WA,626
2020-06-28,WI,480
2020-06-28,WV,56
2020-06-28,WY,25
2020-06-27,AK,19
2020-06-27,AL,900
2020-06-27,AR,678
2020-06-27,AS,0
2020-06-27,AZ,3503
2020-06-27,CA,5972
2020-06-27,CO,226
2020-06-27,CT,147
2020-06-27,DC,31
2020-06-27,DE,74
2020-06-27,FL,9534
2020-06-27,GA,1990
2020-06-27,GU,0
2020-06-27,HI,16
2020-06-27,IA,326
2020-06-27,ID,283
2020-06-27,IL,786
2020-06-27,IN,435
2020-06-27,KS,0
2020-06-27,KY,0
2020-06-27,LA,0
2020-06-27,MA,373
2020-06-27,MD,335
2020-06-27,ME,52
2020-06-27,MI,350
2020-06-27,MN,417
2020-06-27,MO,347
2020-06-27,MP,0
2020-06-27,MS,465
2020-06-27,MT,23
2020-06-27,NC,1719
2020-06-27,ND,37
2020-06-27,NE,178
2020-06-27,NH,0
2020-06-27,NJ,289
2020-06-27,NM,211
2020-06-27,NV,479
2020-06-27,NY,703
2020-06-27,OH,817
2020-06-27,OK,299
2020-06-27,OR,276
2020-06-27,PA,0
2020-06-27,PR,19
2020-06-27,RI,36
2020-06-27,SC,1604
2020-06-27,SD,91
2020-06-27,TN,728
2020-06-27,TX,5742
2020-06-27,UT,578
2020-06-27,VA,677
2020-06-27,VI,0
2020-06-27,VT,2
2020-06-27,WA,661
2020-06-27,WI,559
2020-06-27,WV,49
2020-06-27,WY,24
2020-06-26,AK,18
2020-06-26,AL,977
2020-06-26,AR,0
2020-06-26,AS,0
2020-06-26,AZ,3518
2020-06-26,CA,4890
2020-06-26,CO,317
2020-06-26,CT,65
2020-06-26,DC,26
2020-06-26,DE,37
2020-06-26,FL,8814
2020-06-26,GA,1900
2020-06-26,GU,3
2020-06-26,HI,15
2020-06-26,IA,489
2020-06-26,ID,220
2020-06-26,IL,910
2020-06-26,IN,485
2020-06-26,KS,568
2020-06-26,KY,242
2020-06-26,LA,1354
2020-06-26,MA,233
2020-06-26,MD,338
2020-06-26,ME,32
2020-06-26,MI,340
2020-06-26,MN,493
2020-06-26,MO,493
2020-06-26,MP,0
2020-06-26,MS,550
2020-06-26,MT,26
2020-06-26,NC,1635
2020-06-26,ND,28
2020-06-26,NE,125
2020-06-26,NH,73
2020-06-26,NJ,388
2020-06-26,NM,216
2020-06-26,NV,381
2020-06-26,NY,805
2020-06-26,OH,987
2020-06-26,OK,395
2020-06-26,OR,250
2020-06-26,PA,600
2020-06-26,PR,4
2020-06-26,RI,69
2020-06-26,SC,1313
2020-06-26,SD,56
2020-06-26,TN,1410
2020-06-26,TX,5707
2020-06-26,UT,676
2020-06-26,VA,624
2020-06-26,VI,1
2020-06-26,VT,7
2020-06-26,WA,676
2020-06-26,WI,563
2020-06-26,WV,51
2020-06-26,WY,42
2020-06-25,AK,24
2020-06-25,AL,1142
2020-06-25,AR,687
2020-06-25,AS,0
2020-06-25,AZ,3056
2020-06-25,CA,5349
2020-06-25,CO,324
2020-06-25,CT,81
2020-06-25,DC,31
2020-06-25,DE,91
2020-06-25,FL,4991
2020-06-25,GA,1714
2020-06-25,GU,14
2020-06-25,HI,16
2020-06-25,IA,492
2020-06-25,ID,243
2020-06-25,IL,894
2020-06-25,IN,515
2020-06-25,KS,0
2020-06-25,KY,254
2020-06-25,LA,938
2020-06-25,MA,226
2020-06-25,MD,440
2020-06-25,ME,53
2020-06-25,MI,434
2020-06-25,MN,360
2020-06-25,MO,553
2020-06-25,MP,0
2020-06-25,MS,1092
2020-06-25,MT,37
2020-06-25,NC,1009
2020-06-25,ND,32
2020-06-25,NE,129
2020-06-25,NH,27
2020-06-25,NJ,304
2020-06-25,NM,202
2020-06-25,NV,887
2020-06-25,NY,749
2020-06-25,OH,892
2020-06-25,OK,438
2020-06-25,OR,124
2020-06-25,PA,579
2020-06-25,PR,2
2020-06-25,RI,45
2020-06-25,SC,1125
2020-06-25,SD,60
2020-06-25,TN,799
2020-06-25,TX,5996
2020-06-25,UT,590
2020-06-25,VA,432
2020-06-25,VI,2
2020-06-25,VT,7
2020-06-25,WA,620
2020-06-25,WI,464
2020-06-25,WV,32
2020-06-25,WY,44
2020-06-24,AK,14
2020-06-24,AL,967
2020-06-24,AR,697
2020-06-24,AS,0
2020-06-24,AZ,1795
2020-06-24,CA,7149
2020-06-24,CO,262
2020-06-24,CT,14
2020-06-24,DC,34
2020-06-24,DE,42
2020-06-24,FL,5471
2020-06-24,GA,1703
2020-06-24,GU,6
2020-06-24,HI,3
2020-06-24,IA,332
2020-06-24,ID,148
2020-06-24,IL,715
2020-06-24,IN,269
2020-06-24,KS,505
2020-06-24,KY,222
2020-06-24,LA,882
2020-06-24,MA,172
2020-06-24,MD,330
2020-06-24,ME,23
2020-06-24,MI,358
2020-06-24,MN,294
2020-06-24,MO,725
2020-06-24,MP,0
2020-06-24,MS,526
2020-06-24,MT,23
2020-06-24,NC,1721
2020-06-24,ND,41
2020-06-24,NE,135
2020-06-24,NH,13
2020-06-24,NJ,158
2020-06-24,NM,152
2020-06-24,NV,595
2020-06-24,NY,581
2020-06-24,OH,632
2020-06-24,OK,482
2020-06-24,OR,170
2020-06-24,PA,495
2020-06-24,PR,27
2020-06-24,RI,51
2020-06-24,SC,1284
2020-06-24,SD,66
2020-06-24,TN,932
2020-06-24,TX,5551
2020-06-24,UT,484
2020-06-24,VA,520
2020-06-24,VI,2
2020-06-24,VT,20
2020-06-24,WA,724
2020-06-24,WI,466
2020-06-24,WV,47
2020-06-24,WY,28
2020-06-23,AK,16
2020-06-23,AL,643
2020-06-23,AR,595
2020-06-23,AS,0
2020-06-23,AZ,3593
2020-06-23,CA,5019
2020-06-23,CO,188
2020-06-23,CT,117
2020-06-23,DC,36
2020-06-23,DE,27
2020-06-23,FL,3798
2020-06-23,GA,1750
2020-06-23,GU,1
2020-06-23,HI,2
2020-06-23,IA,322
2020-06-23,ID,248
2020-06-23,IL,601
2020-06-23,IN,238
2020-06-23,KS,0
2020-06-23,KY,302
2020-06-23,LA,1356
2020-06-23,MA,229
2020-06-23,MD,404
2020-06-23,ME,23
2020-06-23,MI,240
2020-06-23,MN,242
2020-06-23,MO,0
2020-06-23,MP,0
2020-06-23,MS,611
2020-06-23,MT,3
2020-06-23,NC,848
2020-06-23,ND,7
2020-06-23,NE,147
2020-06-23,NH,14
2020-06-23,NJ,319
2020-06-23,NM,144
2020-06-23,NV,462
2020-06-23,NY,597
2020-06-23,OH,590
2020-06-23,OK,295
2020-06-23,OR,191
2020-06-23,PA,510
2020-06-23,PR,10
2020-06-23,RI,77
2020-06-23,SC,912
2020-06-23,SD,27
2020-06-23,TN,750
2020-06-23,TX,5489
2020-06-23,UT,394
2020-06-23,VA,529
2020-06-23,VI,0
2020-06-23,VT,2
2020-06-23,WA,191
2020-06-23,WI,297
2020-06-23,WV,30
2020-06-23,WY,24
2020-06-22,AK,6
2020-06-22,AL,433
2020-06-22,AR,941
2020-06-22,AS,0
2020-06-22,AZ,2196
2020-06-22,CA,4230
2020-06-22,CO,166
2020-06-22,CT,27
2020-06-22,DC,38
2020-06-22,DE,45
2020-06-22,FL,2751
2020-06-22,GA,1227
2020-06-22,GU,2
2020-06-22,HI,11
2020-06-22,IA,88
2020-06-22,ID,0
2020-06-22,IL,462
2020-06-22,IN,210
2020-06-22,KS,406
2020-06-22,KY,89
2020-06-22,LA,461
2020-06-22,MA,149
2020-06-22,MD,297
2020-06-22,ME,14
2020-06-22,MI,246
2020-06-22,MN,307
2020-06-22,MO,140
2020-06-22,MP,0
2020-06-22,MS,1646
2020-06-22,MT,23
2020-06-22,NC,804
2020-06-22,ND,25
2020-06-22,NE,103
2020-06-22,NH,26
2020-06-22,NJ,273
2020-06-22,NM,129
2020-06-22,NV,330
2020-06-22,NY,552
2020-06-22,OH,729
2020-06-22,OK,218
2020-06-22,OR,146
2020-06-22,PA,456
2020-06-22,PR,7
2020-06-22,RI,59
2020-06-22,SC,1008
2020-06-22,SD,29
2020-06-22,TN,451
2020-06-22,TX,3280
2020-06-22,UT,444
2020-06-22,VA,471
2020-06-22,VI,0
2020-06-22,VT,4
2020-06-22,WA,315
2020-06-22,WI,263
2020-06-22,WV,9
2020-06-22,WY,33
2020-06-21,AK,11
2020-06-21,AL,472
2020-06-21,AR,0
2020-06-21,AS,0
2020-06-21,AZ,2592
2020-06-21,CA,4515
2020-06-21,CO,190
2020-06-21,CT,40
2020-06-21,DC,36
2020-06-21,DE,94
2020-06-21,FL,4617
2020-06-21,GA,892
2020-06-21,GU,0
2020-06-21,HI,14
2020-06-21,IA,467
2020-06-21,ID,135
2020-06-21,IL,658
2020-06-21,IN,362
2020-06-21,KS,0
2020-06-21,KY,120
2020-06-21,LA,393
2020-06-21,MA,125
2020-06-21,MD,350
2020-06-21,ME,19
2020-06-21,MI,166
2020-06-21,MN,453
2020-06-21,MO,413
2020-06-21,MP,0
2020-06-21,MS,0
2020-06-21,MT,19
2020-06-21,NC,1412
2020-06-21,ND,37
2020-06-21,NE,116
2020-06-21,NH,32
2020-06-21,NJ,308
2020-06-21,NM,135
2020-06-21,NV,274
2020-06-21,NY,664
2020-06-21,OH,546
2020-06-21,OK,478
2020-06-21,OR,187
2020-06-21,PA,464
2020-06-21,PR,2
2020-06-21,RI,27
2020-06-21,SC,907
2020-06-21,SD,72
2020-06-21,TN,656
2020-06-21,TX,3866
2020-06-21,UT,394
2020-06-21,VA,551
2020-06-21,VI,2
2020-06-21,VT,12
2020-06-21,WA,521
2020-06-21,WI,289
2020-06-21,WV,57
2020-06-21,WY,18
2020-06-20,AK,21
2020-06-20,AL,547
2020-06-20,AR,511
2020-06-20,AS,0
2020-06-20,AZ,3109
2020-06-20,CA,3893
2020-06-20,CO,162
2020-06-20,CT,158
2020-06-20,DC,32
2020-06-20,DE,70
2020-06-20,FL,4002
2020-06-20,GA,1800
2020-06-20,GU,22
2020-06-20,HI,27
2020-06-20,IA,221
2020-06-20,ID,128
2020-06-20,IL,634
2020-06-20,IN,315
2020-06-20,KS,0
2020-06-20,KY,176
2020-06-20,LA,870
2020-06-20,MA,286
2020-06-20,MD,408
2020-06-20,ME,25
2020-06-20,MI,448
2020-06-20,MN,436
2020-06-20,MO,389
2020-06-20,MP,0
2020-06-20,MS,0
2020-06-20,MT,32
2020-06-20,NC,1549
2020-06-20,ND,25
2020-06-20,NE,176
2020-06-20,NH,36
2020-06-20,NJ,338
2020-06-20,NM,170
2020-06-20,NV,445
2020-06-20,NY,716
2020-06-20,OH,531
2020-06-20,OK,331
2020-06-20,OR,178
2020-06-20,PA,504
2020-06-20,PR,32
2020-06-20,RI,36
2020-06-20,SC,1155
2020-06-20,SD,67
2020-06-20,TN,429
2020-06-20,TX,4430
2020-06-20,UT,643
2020-06-20,VA,650
2020-06-20,VI,0
2020-06-20,VT,4
2020-06-20,WA,542
2020-06-20,WI,413
2020-06-20,WV,51
2020-06-20,WY,6
2020-06-19,AK,16
2020-06-19,AL,796
2020-06-19,AR,703
2020-06-19,AS,0
2020-06-19,AZ,3246
2020-06-19,CA,4317
2020-06-19,CO,286
2020-06-19,CT,117
2020-06-19,DC,49
2020-06-19,DE,112
2020-06-19,FL,3313
2020-06-19,GA,1097
2020-06-19,GU,7
2020-06-19,HI,18
2020-06-19,IA,421
2020-06-19,ID,111
2020-06-19,IL,831
2020-06-19,IN,308
2020-06-19,KS,378
2020-06-19,KY,257
2020-06-19,LA,-119
2020-06-19,MA,228
2020-06-19,MD,319
2020-06-19,ME,35
2020-06-19,MI,299
2020-06-19,MN,356
2020-06-19,MO,293
2020-06-19,MP,0
2020-06-19,MS,0
2020-06-19,MT,11
2020-06-19,NC,1652
2020-06-19,ND,32
2020-06-19,NE,189
2020-06-19,NH,14
2020-06-19,NJ,389
2020-06-19,NM,107
2020-06-19,NV,410
2020-06-19,NY,796
2020-06-19,OH,609
2020-06-19,OK,352
2020-06-19,OR,206
2020-06-19,PA,526
2020-06-19,PR,3
2020-06-19,RI,59
2020-06-19,SC,1083
2020-06-19,SD,49
2020-06-19,TN,1188
2020-06-19,TX,3454
2020-06-19,UT,586
2020-06-19,VA,555
2020-06-19,VI,1
2020-06-19,VT,8
2020-06-19,WA,460
2020-06-19,WI,323
2020-06-19,WV,17
2020-06-19,WY,29
2020-06-18,AK,12
2020-06-18,AL,894
2020-06-18,AR,322
2020-06-18,AS,0
2020-06-18,AZ,2519
2020-06-18,CA,4084
2020-06-18,CO,228
2020-06-18,CT,11
2020-06-18,DC,56
2020-06-18,DE,55
2020-06-18,FL,2694
2020-06-18,GA,882
2020-06-18,GU,5
2020-06-18,HI,4
2020-06-18,IA,393
2020-06-18,ID,92
2020-06-18,IL,593
2020-06-18,IN,425
2020-06-18,KS,0
2020-06-18,KY,202
2020-06-18,LA,0
2020-06-18,MA,271
2020-06-18,MD,260
2020-06-18,ME,42
2020-06-18,MI,301
2020-06-18,MN,379
2020-06-18,MO,283
2020-06-18,MP,0
2020-06-18,MS,0
2020-06-18,MT,25
2020-06-18,NC,1333
2020-06-18,ND,29
2020-06-18,NE,195
2020-06-18,NH,72
2020-06-18,NJ,404
2020-06-18,NM,88
2020-06-18,NV,234
2020-06-18,NY,618
2020-06-18,OH,700
2020-06-18,OK,450
2020-06-18,OR,148
2020-06-18,PA,418
2020-06-18,PR,10
2020-06-18,RI,71
2020-06-18,SC,992
2020-06-18,SD,59
2020-06-18,TN,686
2020-06-18,TX,3516
2020-06-18,UT,495
2020-06-18,VA,463
2020-06-18,VI,0
2020-06-18,VT,6
2020-06-18,WA,494
2020-06-18,WI,461
2020-06-18,WV,42
2020-06-18,WY,30
2020-06-17,AK,20
2020-06-17,AL,400
2020-06-17,AR,415
2020-06-17,AS,0
2020-06-17,AZ,1827
2020-06-17,CA,3455
2020-06-17,CO,231
2020-06-17,CT,80
2020-06-17,DC,29
2020-06-17,DE,41
2020-06-17,FL,2427
2020-06-17,GA,952
2020-06-17,GU,2
2020-06-17,HI,4
2020-06-17,IA,282
2020-06-17,ID,78
2020-06-17,IL,546
2020-06-17,IN,227
2020-06-17,KS,262
2020-06-17,KY,166
2020-06-17,LA,928
2020-06-17,MA,266
2020-06-17,MD,560
2020-06-17,ME,17
2020-06-17,MI,228
2020-06-17,MN,414
2020-06-17,MO,211
2020-06-17,MP,0
2020-06-17,MS,489
2020-06-17,MT,16
2020-06-17,NC,1002
2020-06-17,ND,39
2020-06-17,NE,180
2020-06-17,NH,19
2020-06-17,NJ,277
2020-06-17,NM,132
2020-06-17,NV,184
2020-06-17,NY,567
2020-06-17,OH,412
2020-06-17,OK,259
2020-06-17,OR,120
2020-06-17,PA,335
2020-06-17,PR,7
2020-06-17,RI,51
2020-06-17,SC,566
